OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,TotalUseTypeNumber,BuildingAge,Building(s)_Proportion,Parking_Proportion,LargestPropertyUse_Proportion,SecondLargestPropertyUse_Proportion,ThirdLargestPropertyUse_Proportion,GFAPerBuilding,GFAPerFloor,ElectricityUseCategory_PrimaryPropertyType,SteamUseCategory_PrimaryPropertyType,NaturalGasUseCategory_PrimaryPropertyType,ElectricityUseCategory_BuildingType,SteamUseCategory_BuildingType,NaturalGasUseCategory_BuildingType,ElectricityUseCategory_AgeGroup,SteamUseCategory_AgeGroup,NaturalGasUseCategory_AgeGroup,DistanceToCenter,SiteEnergyUse(kBtu)_log
168,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,Lodging,Parking,Missing,76.0,2,20,0.9124656335145664,0.08753436648543354,0.700903699868082,0.20152630346068967,0.0,162222.0,40555.5,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.472591321261198,15.888300275232263
170,NonResidential,University,98122.0,3,EAST,Education,Missing,Missing,,1,101,1.0,0.0,1.0235275540817939,0.0,0.0,63330.0,21110.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.2435037788054986,14.933846712657042
172,Campus,University,98106.0,1,DELRIDGE,Education,Missing,Missing,,1,46,1.0,0.0,1.095061792772592,0.0,0.0,16335.963,220535.5,High_elec,Zero_Steam,High_gas,High_elec,Zero_steam,High_gas,Medium_elec,Zero_steam,Medium_gas,6.7680743001175205,17.46100601447069
173,NonResidential,Small- and Mid-Sized Office,98115.0,4,NORTHEAST,Commercial,Commercial,Missing,,2,14,1.0,0.0,0.9584631360332295,0.05133956386292835,0.0,96300.0,48150.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,9.478534167435319,16.607891858430136
174,Nonresidential COS,Other,98134.0,2,GREATER DUWAMISH,Other,Other,Other,,4,66,1.0,0.0,1.014891026783063,0.0,0.0,67356.0,67356.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Low_elec,Zero_steam,Medium_gas,1.437107583640421,15.82715206555082
179,NonResidential,Small- and Mid-Sized Office,98118.0,2,GREATER DUWAMISH,Commercial,Other,Missing,,2,58,1.0,0.0,0.4704647128640555,0.45649593718615905,0.0,54765.0,54765.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,8.36917173938602,15.263222285419143
180,NonResidential,Other,98118.0,2,GREATER DUWAMISH,Lodging,Commercial,Food Service,,3,7,1.0,0.0,0.5175070417831019,0.4223733870698389,0.05097916968192293,89821.0,17964.2,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,8.476626554687693,14.483387878108376
182,NonResidential,University,98119.0,7,MAGNOLIA / QUEEN ANNE,Education,Missing,Missing,,1,36,1.0,0.0,1.0,0.0,0.0,52611.0,26305.5,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.486439226858629,15.230604331120192
185,SPS-District K-12,K-12 School,98125.0,5,NORTH,Education,Parking,Missing,96.0,2,5,1.0,0.0,1.0075689100262715,0.0,0.0,236758.0,118379.0,Medium_elec,Zero_Steam,Medium_gas,Low_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,11.624224334334599,15.938489145075707
187,NonResidential,Other,98122.0,3,CENTRAL,Other,Other,Missing,,2,45,1.0,0.0,0.5481092194229842,0.3122029157585634,0.0,83660.333,41830.167,Medium_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,High_steam,Medium_gas,1.2576047892977165,16.38596022250331
338,NonResidential,Other,98101.0,7,DOWNTOWN,Other,Missing,Missing,,1,12,0.7711840037449427,0.22881599625505736,0.8359246999030328,0.0,0.0,299070.0,27188.182,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.1020242943870235,17.99506875860081
190,NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,Commercial,Warehouse,Other,21.0,3,9,1.0,0.0,0.46864016246192297,0.23432008123096149,0.14082636881980787,64015.0,21338.333,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,7.880488628520806,14.99172527154413
194,NonResidential,Retail Store,98125.0,5,NORTH,Retail,Food Service,Missing,98.0,2,65,1.0,0.0,0.9529544052418785,0.047045594758121576,0.0,530039.0,530039.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,11.284885459117925,17.13755776408312
195,NonResidential,Other,98125.0,5,NORTH,Other,Missing,Missing,,1,52,1.0,0.0,0.8669961640601948,0.0,0.0,54224.0,18074.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,11.194883407977466,15.79860349336159
197,NonResidential,Retail Store,98125.0,5,NORTH,Retail,Missing,Missing,76.0,1,51,1.0,0.0,0.9811648517797688,0.0,0.0,124342.0,31085.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,11.12819934493839,15.986388764338583
198,NonResidential,Hospital,98105.0,4,NORTHEAST,Other,Missing,Missing,10.0,1,63,1.0,0.0,1.0,0.0,0.0,146500.0,87900.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,7.302383525249743,19.352185020745686
200,NonResidential,Other,98133.0,5,NORTHWEST,Commercial,Parking,Commercial,72.0,3,20,1.0,0.0,0.5165037336315429,0.2774972042855597,0.15591068143284875,55442.0,18480.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,11.494513164925912,14.975916745362364
209,NonResidential,Self-Storage Facility,98122.0,3,EAST,Other,Missing,Missing,,1,106,1.0,0.0,1.0076705549664193,0.0,0.0,84870.0,16974.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.3149452450020531,14.138746382082335
211,Campus,University,98103.0,5,NORTHWEST,Education,Missing,Missing,,1,46,0.8391737456632741,0.16082625433672587,0.9614780599130925,0.0,0.0,63097.455,347036.0,High_elec,Zero_Steam,High_gas,High_elec,Zero_steam,High_gas,Medium_elec,Zero_steam,Medium_gas,10.359907244428317,17.396010638695785
215,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,61.0,1,112,1.0,0.0,1.0,0.0,0.0,114297.0,28574.25,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,6.162780925183556,14.55749492539759
220,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,87.0,1,79,1.0,0.0,1.0,0.0,0.0,234144.0,234144.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.248034927322101,15.72421093057707
223,NonResidential,Retail Store,98126.0,1,DELRIDGE,Retail,Missing,Missing,72.0,1,50,1.0,0.0,1.0067862858549796,0.0,0.0,64984.0,64984.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.649389088074214,14.895380721804624
224,NonResidential,Retail Store,98126.0,1,DELRIDGE,Retail,Missing,Missing,37.0,1,51,1.0,0.0,1.0005461657686914,0.0,0.0,67745.0,67745.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.649389088074214,16.037993874873614
225,SPS-District K-12,K-12 School,98126.0,1,DELRIDGE,Education,Missing,Missing,97.0,1,6,1.0,0.0,1.0,0.0,0.0,367884.0,183942.0,Medium_elec,Zero_Steam,Medium_gas,Low_elec,Zero_steam,Medium_gas,High_elec,Zero_steam,High_gas,8.918335774017715,16.322302387252705
228,NonResidential,Other,98117.0,6,BALLARD,Other,Missing,Missing,,1,43,1.0,0.0,1.0,0.0,0.0,56000.0,18666.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.289656440792504,14.431377856563758
230,NonResidential,Self-Storage Facility,98126.0,1,SOUTHWEST,Other,Missing,Missing,,1,47,1.0,0.0,1.0,0.0,0.0,52088.0,26044.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.59741987311601,14.135795701931139
232,NonResidential,Hotel,98109.0,3,LAKE UNION,Lodging,Parking,Other,79.0,3,18,0.7579083279535184,0.2420916720464816,1.0,0.2420916720464816,0.0,123920.0,24784.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.625211947218806,16.0533629776411
233,Nonresidential COS,Other,98109.0,3,LAKE UNION,Other,Missing,Missing,,1,116,1.0,0.0,0.86,0.0,0.0,50000.0,50000.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,2.402362308086591,15.836900227966021
234,Nonresidential COS,Warehouse,98109.0,7,MAGNOLIA / QUEEN ANNE,Warehouse,Other,Commercial,,4,90,1.0,0.0,0.8419828203292771,0.09941939075797343,0.09405074365704287,50292.0,25146.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.2874690473764736,12.97264380321185
235,NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,Lodging,Missing,Missing,76.0,1,18,0.7383124012790384,0.2616875987209616,0.6818536425626999,0.0,0.0,207656.0,29665.143,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.484168996722428,16.22892022144235
238,Nonresidential COS,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,Commercial,Warehouse,Parking,,5,59,1.0,0.0,0.6361022714803028,0.3608142214418962,0.13003401733786898,91130.0,45565.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,10.501939128304196,16.063888536570126
241,NonResidential,Hotel,98133.0,5,NORTHWEST,Lodging,Missing,Missing,70.0,1,48,1.0,0.0,1.0,0.0,0.0,64893.0,16223.25,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,11.448630529263353,15.63970914336364
244,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Other,Food Service,78.0,3,116,1.0,0.0,0.7723865523587234,0.17218007989586606,0.055433367745410474,44558.0,14852.667,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,0.6174594685769484,14.332518978787965
245,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Parking,Missing,,2,17,0.7933869706676082,0.20661302933239173,1.0,0.0,0.0,1585960.0,264326.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.1970683076696083,17.90580427658684
247,Nonresidential COS,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Other,,4,92,1.0,0.0,0.65570073844196,0.20830984421832877,0.14257009058891165,179161.0,89580.5,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,Low_elec,Zero_steam,Low_gas,3.815729249630937,16.06008606320791
248,Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Other,Commercial,,4,51,1.0,0.0,0.6962994542974079,0.2853854024556617,0.19667462482946793,58640.0,29320.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,3.815729249630937,15.183818185804016
249,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Missing,Missing,,1,17,1.0,0.0,1.0,0.0,0.0,1172127.0,390709.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.710253830200361,17.88899411800904
250,NonResidential,Hotel,98134.0,2,GREATER DUWAMISH,Lodging,Parking,Food Service,64.0,3,11,0.9135227873124804,0.08647721268751966,0.8014651318796787,0.12229220713687823,0.05471092140647911,168449.0,18716.556,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.5071462134781972,16.359219778484473
257,NonResidential,Warehouse,98134.0,1,GREATER DUWAMISH,Warehouse,Missing,Missing,34.0,1,100,1.0,0.0,1.0,0.0,0.0,0.0,19900.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,3.9498980583934533,14.695719397429222
261,Campus,Large Office,98108.0,1,GREATER DUWAMISH,Commercial,Other,Other,,4,36,0.9046738922384917,0.09532610776150828,0.720714900947459,0.21821167097329888,0.0501423581203943,23883.429,167184.0,High_elec,Zero_Steam,Medium_gas,High_elec,Zero_steam,High_gas,Medium_elec,Zero_steam,Medium_gas,9.22785154769838,17.794569307621288
263,NonResidential,Other,98125.0,5,NORTH,Parking,Other,Commercial,,5,8,0.20183256797698215,0.7981674320230179,0.7981674320230179,0.15481793410948724,0.03231407557020636,419848.0,69974.667,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,10.754538320584867,16.02761980689978
267,NonResidential,Hotel,98101.0,7,DOWNTOWN,Lodging,Parking,Food Service,,5,17,1.0,0.0,0.5303866457167566,0.46961335428324336,0.053195360765156935,934292.0,0.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.733861306097586,17.990625024926484
268,NonResidential,Hospital,98122.0,3,CENTRAL,Other,Parking,Missing,34.0,2,26,1.0,0.0,1.0068550121418733,0.0813480408154385,0.0,99586.5,119503.8,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.6849687309629433,18.781309038094193
274,NonResidential,Warehouse,98103.0,4,LAKE UNION,Warehouse,Parking,Missing,91.0,2,25,0.8917596190829874,0.10824038091701262,0.8917596190829874,0.10824038091701262,0.0,75397.0,25132.333,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.036196026822697,13.216185860226977
276,NonResidential,Hospital,98104.0,3,EAST,Other,Parking,Missing,29.0,2,16,1.0,0.0,1.1652649412138352,0.3345594295631881,0.0,128743.444,144836.375,High_elec,Extreme_high_steam,High_gas,Medium_elec,Medium_steam,Low_gas,High_elec,Medium_steam,High_gas,0.6711234026126476,19.495992965405236
281,NonResidential,K-12 School,98105.0,4,NORTHEAST,Education,Missing,Missing,98.0,1,88,1.0,0.0,0.9972508220581101,0.0,0.0,55653.0,27826.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.756344051509446,14.135873737652302
282,NonResidential,Hotel,98105.0,4,NORTHEAST,Lodging,Missing,Missing,49.0,1,85,1.0,0.0,1.0,0.0,0.0,106860.0,6678.75,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.288896383359408,16.295046142705484
283,NonResidential,Small- and Mid-Sized Office,98125.0,5,NORTH,Commercial,Food Service,Missing,62.0,2,44,1.0,0.0,0.9275005417758427,0.07249945822415729,0.0,50759.0,10151.8,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,12.845463169830479,14.961973839759995
284,NonResidential,Worship Facility,98105.0,4,NORTHEAST,Recreation,Missing,Missing,46.0,1,64,1.0,0.0,1.0,0.0,0.0,56772.0,28386.0,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,6.381142911883614,14.707297816860034
285,NonResidential,Worship Facility,98105.0,4,NORTHEAST,Recreation,Missing,Missing,42.0,1,64,1.0,0.0,1.0,0.0,0.0,103000.0,34333.333,Low_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,6.456055885996862,15.3954023510764
293,NonResidential,Other,98101.0,7,DOWNTOWN,Other,Other,Commercial,,3,102,1.0,0.0,0.8523523290309554,0.09999534038488421,0.047652330584160414,128766.0,18395.143,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.5374815340647394,15.61679303903496
295,NonResidential,Other,98101.0,7,DOWNTOWN,Other,Missing,Missing,,1,61,1.0,0.0,0.8792446292446292,0.0,0.0,230880.0,15392.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.22134496793936298,17.94582017082735
302,NonResidential,Other,98119.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,43,1.0,0.0,1.0226585705648872,0.0,0.0,76086.0,76086.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,5.081677446964907,14.999555617167122
313,NonResidential,Medical Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Commercial,Missing,1.0,2,89,0.7947368421052632,0.20526315789473684,0.7723210526315789,0.05160526315789474,0.0,190000.0,38000.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.5957842471564354,17.17350474424078
314,NonResidential,Hotel,98121.0,7,DOWNTOWN,Lodging,Missing,Missing,8.0,1,55,1.0,0.0,1.0,0.0,0.0,122309.0,30577.25,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.5588442083462974,17.0523713199146
315,Campus,Other,98125.0,7,DOWNTOWN,Other,Missing,Missing,,1,21,1.0,0.0,1.007481111585513,0.0,0.0,53869.0,71825.333,Medium_elec,Zero_Steam,Medium_gas,High_elec,Zero_steam,High_gas,High_elec,Zero_steam,High_gas,1.4234192293879349,16.994304572641532
316,NonResidential,Hotel,98121.0,7,DOWNTOWN,Lodging,Missing,Missing,29.0,1,13,0.8474081007421158,0.15259189925788424,1.0893803117122147,0.0,0.0,254273.0,31784.125,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.19142655521398,17.098646552733936
317,Nonresidential COS,Other,98101.0,7,DOWNTOWN,Other,Missing,Missing,,1,36,1.0,0.0,1.0,0.0,0.0,69400.0,34700.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,0.7601676374719554,16.512397143814713
319,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,98.0,2,102,1.0,0.0,0.584070796460177,0.12389380530973451,0.0,56500.0,14125.0,Medium_elec,Low_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Low_elec,Low_steam,Zero_gas,0.46720356586562267,14.13780753072309
320,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Other,Missing,72.0,2,8,1.0,0.0,0.7831393977513955,0.21686060224860446,0.0,203504.0,50876.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.3821899846950736,15.146631342973455
322,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Missing,Missing,20.0,1,48,0.7346377588500407,0.2653622411499593,1.0,0.0,0.0,0.0,33578.0,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.9112014450373889,16.096741055983074
323,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,Commercial,Parking,Missing,57.0,2,35,0.7617367567149957,0.23826324328500426,0.7997218717004455,0.22623676959130593,0.0,77662.0,19415.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.8096728119054666,15.42642777568657
324,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Other,Parking,39.0,4,38,0.9068803418803418,0.09311965811965812,0.7426752136752137,0.12762820512820514,0.10843162393162394,234000.0,19500.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.5225409360723343,16.741978869718228
326,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Missing,74.0,2,27,1.0,0.0,1.0376922993762094,0.3437658785500384,0.0,369996.0,14799.84,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,0.7565211114441042,17.024541561213013
327,NonResidential,Retail Store,98101.0,7,DOWNTOWN,Retail,Commercial,Missing,93.0,2,91,1.0,0.0,0.5207397793640494,0.4792602206359507,0.0,693450.0,69345.0,Medium_elec,Low_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Low_elec,Extreme_high_steam,Low_gas,0.7464795566535695,17.505961002426417
328,NonResidential,Large Office,98191.0,7,DOWNTOWN,Commercial,Parking,Other,89.0,5,40,1.0,0.0,0.7859958857512548,0.16738143735879382,0.04183746190276423,791396.0,23981.697,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,0.7912943402033944,17.525362371637442
329,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Food Service,90.0,3,16,0.7257414606812197,0.2742585393187803,0.7254606170268821,0.29293999173517243,0.012486843812145017,747747.0,32510.739,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.8974255328374893,17.24902736150566
330,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,Commercial,Retail,Missing,90.0,2,90,0.8776672081250295,0.12233279187497043,0.7137788011165608,0.09757289974609283,0.0,63409.0,6340.9,Medium_elec,Low_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Medium_elec,Extreme_high_steam,Zero_gas,0.886629705459545,15.052222829006643
331,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Recreation,Retail,91.0,4,86,0.8535084720933639,0.14649152790663605,0.6935592558230382,0.08335367937887592,0.07161482494262415,204790.0,12046.471,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,0.880919180122243,15.86187348512481
332,NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,Commercial,Retail,Missing,61.0,2,100,1.0,0.0,0.7024210139102712,0.13591465823785065,0.0,73399.0,14679.8,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.8373165590471617,15.139133187743084
333,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Missing,90.0,2,47,0.8783754810025165,0.12162451899748355,0.8518079676209606,0.10988862182199803,0.0,265851.0,13292.55,High_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Medium_elec,High_steam,Zero_gas,0.940230617984649,16.498805801199353
334,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Parking,Missing,95.0,2,7,0.6983442891762077,0.30165571082379233,0.7687228824750048,0.2520727715973896,0.0,758043.0,30321.72,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.1333023824440946,17.112014645771065
335,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Parking,Missing,91.0,2,48,1.0,0.0,0.7815533980582524,0.2487864077669903,0.0,206000.0,17166.667,High_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Medium_elec,High_steam,Zero_gas,1.3214026374151397,15.964977104964301
