OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ENERGYSTARScore,TotalUseTypeNumber,BuildingAge,LargestPropertyUseTypeGFA_log,PropertyGFABuilding(s)_log,PropertyGFATotal_log,ThirdLargestPropertyUseTypeGFA_log,SecondLargestPropertyUseTypeGFA_log,Building(s)_Proportion,Parking_Proportion,LargestPropertyUse_Proportion,SecondLargestPropertyUse_Proportion,ThirdLargestPropertyUse_Proportion,GFAPerBuilding,GFAPerFloor,ElectricityUseCategory_PrimaryPropertyType,SteamUseCategory_PrimaryPropertyType,NaturalGasUseCategory_PrimaryPropertyType,ElectricityUseCategory_BuildingType,SteamUseCategory_BuildingType,NaturalGasUseCategory_BuildingType,ElectricityUseCategory_AgeGroup,SteamUseCategory_AgeGroup,NaturalGasUseCategory_AgeGroup,DistanceToCenter,TotalGHGEmissions_log
673,NonResidential,Retail Store,98106.0,1,DELRIDGE,Retail,Missing,Missing,79.0,1,11,11.606042332131036,11.458617103516884,11.458617103516884,0.0,0.0,1.0,0.0,1.1588483101580564,0.0,0.0,0.0,94713.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,8.100963658802199,4.561636183964363
674,NonResidential,Medical Office,98122.0,7,EAST,Commercial,Parking,Missing,58.0,2,8,12.212879426743095,12.213847344084073,12.621167901225114,0.0,11.365248783518455,0.6654297429531664,0.33457025704683363,0.6647859703798589,0.28481158922687866,0.0,302902.0,33655.778,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,0.26564069347996416,4.877637092633392
677,NonResidential,Medical Office,98104.0,3,EAST,Commercial,Parking,Missing,50.0,2,43,12.047826925793807,12.00459884989161,12.675801236956476,0.0,11.144351435445813,0.5110921475035244,0.48890785249647556,0.5336703020527584,0.21621951105151122,0.0,319911.0,16837.421,High_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Medium_elec,High_steam,Zero_gas,0.6112671123245722,5.881621778925799
678,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,94.0,2,116,11.651991513093225,12.233308363149417,12.233308363149417,0.0,10.262699276126831,1.0,0.0,0.5591594046350494,0.1393677531736416,0.0,205521.0,34253.5,High_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Extreme_high_steam,Low_gas,0.39523935244834957,5.6470710197387595
679,NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,55.0,2,116,10.736418414365376,10.945547126244623,10.945547126244623,0.0,9.259225769705994,1.0,0.0,0.8112874779541446,0.18518518518518517,0.0,56700.0,9450.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.5001976667853101,3.107720775502038
680,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,Commercial,Missing,Missing,89.0,1,91,11.184435286790631,11.184435286790631,11.184435286790631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72000.0,18000.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,1.3084482642580804,3.1978564576441255
681,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,93.0,2,16,11.542493975902508,11.474756198852726,12.160798044520625,0.0,11.289794413577894,0.50356272168918,0.49643727831082,0.53885511598464,0.41852824542496314,0.0,191146.0,47786.5,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,3.101289864666554,3.5989547465859495
682,NonResidential,Other,98121.0,1,DELRIDGE,Recreation,Parking,Other,,3,15,10.819798284210286,10.954955821395421,11.138435631161384,0.0,9.352534137679358,0.8323662434739613,0.1676337565260387,0.7271352326105609,0.1676337565260387,0.0,68763.0,22921.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,4.996494032149989,5.7404036581118465
683,NonResidential,Other,98118.0,2,SOUTHEAST,Retail,Parking,Missing,,2,22,11.584576134713581,11.534040955574303,11.534040955574303,0.0,0.0,1.0,0.0,1.0518343728275876,0.0,0.0,34044.333,102133.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.205193736043359,6.2759289484037755
685,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Other,86.0,3,8,12.356404614783013,12.799529316634315,12.799529316634315,8.170468578330674,11.491446433293104,1.0,0.0,0.64202615137303,0.27033581368113446,0.009761190566944532,362046.0,25860.429,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.07567906776803,4.770260805853684
689,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,Other,Missing,Missing,,1,22,11.306958547026635,11.306356296558281,11.306356296558281,0.0,0.0,1.0,0.0,1.0006024392642865,0.0,0.0,27112.0,40668.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.6944156968957276,5.602745930478429
690,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Missing,90.0,2,15,12.811903857262559,13.197348393414053,13.197348393414053,0.0,11.718491431743642,1.0,0.0,0.6801476250294564,0.22789660310279755,0.0,538933.0,23431.87,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,0.5915337526076432,4.724640685964258
692,NonResidential,Other,98121.0,7,DOWNTOWN,Parking,Commercial,Missing,,2,33,12.191167107893193,11.27534063859196,12.528094548599388,0.0,11.27534063859196,0.2857142857142857,0.7142857142857143,0.7139596060612649,0.2857142857142857,0.0,275982.0,45997.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,1.4371931059281102,3.6240742307478206
693,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,91.0,1,34,11.49952609300711,11.49952609300711,11.49952609300711,0.0,0.0,1.0,0.0,1.0,0.0,0.0,98668.0,19733.6,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.9360795685342027,3.4534735262275262
694,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,Commercial,Other,Parking,12.0,4,9,11.291754965907632,11.779519233998359,11.976231716768233,10.20129320815876,10.44298809288617,0.821425650124897,0.17857434987510304,0.5043509447496083,0.21582951091983313,0.1694886460161957,158931.0,158931.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,3.4228161499916716,4.6005595734304086
696,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,1.0,1,38,11.562677071567636,11.562677071567636,11.562677071567636,0.0,0.0,1.0,0.0,1.0,0.0,0.0,105100.0,105100.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,6.334510995671426,5.882932340284521
700,NonResidential,Supermarket / Grocery Store,98119.0,7,MAGNOLIA / QUEEN ANNE,Retail,Retail,Other,31.0,5,8,10.584081267024454,10.953906998602752,10.953906998602752,8.612685172875459,9.61587214452889,1.0,0.0,0.690849307401707,0.2623478382538128,0.09619420735973136,57176.0,57176.0,Zero_elec,Zero_Steam,Zero_gas,Zero_elec,Zero_steam,Zero_gas,Zero_elec,Zero_steam,Zero_gas,4.833553507582335,0.0
701,NonResidential,Retail Store,98121.0,7,MAGNOLIA / QUEEN ANNE,Retail,Missing,Missing,51.0,1,38,10.832911662800246,10.832911662800246,10.832911662800246,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50660.0,50660.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.4900657036374065,4.122283930911342
702,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Missing,Missing,59.0,1,79,10.593630224075774,11.033759993932106,11.033759993932106,0.0,0.0,1.0,0.0,0.6439471007121058,0.0,0.0,61929.0,30964.5,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,4.305598932187561,4.038303171338476
703,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Commercial,1.0,3,16,11.558548714994645,11.609253308597207,12.014379310489211,8.602453035367061,10.915106645867503,0.66689075833833,0.33310924166167005,0.6339189999454912,0.33310924166167005,0.03297175839283876,165111.0,41277.75,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,3.080804947609597,5.18526064425574
19755,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,Commercial,Missing,Missing,65.0,1,91,9.931394505789136,9.931394505789136,9.931394505789136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20565.0,6855.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,1.6998173724103294,1.8855533485144158
705,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,63.0,2,16,11.575430670321625,11.551828820078464,11.982541519118438,0.0,10.824944914361643,0.6500434546102528,0.3499565453897472,0.6655683175250254,0.3142362305157656,0.0,159937.0,31987.4,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,2.8982563944674924,4.021415382199343
706,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Commercial,56.0,3,8,11.801497141606843,11.82920957142715,12.122500801106195,8.229777750081887,10.75286895512671,0.7458035267769781,0.2541964732230219,0.7254191037376878,0.2541964732230219,0.020384423039290295,183964.0,36792.8,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,2.7740000788717936,4.649856703610498
707,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,95.0,2,30,11.608044717458185,11.7703776850767,12.24630726758099,0.0,11.275289910002583,0.6213054128043802,0.3786945871956198,0.5282070986023726,0.3786945871956198,0.0,208210.0,41642.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.4981367264519476,4.768478803600115
708,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Parking,Other,63.0,3,30,12.093049513537002,12.191994004920614,12.533529364224432,9.592468614719909,11.38082162433689,0.7106772954311209,0.28932270456887915,0.6437261699689354,0.31577809330921197,0.05280626770359586,277486.0,39640.857,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,2.3718888523546466,4.496916600547837
709,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Warehouse,Recreation,77.0,6,23,12.053993152646969,12.139564185336143,12.139564185336143,8.392536586816682,9.167641617443067,1.0,0.0,0.9179874953241063,0.05119970074279912,0.02358253620477743,187130.0,62376.667,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.8401943952763506,4.263946679941392
710,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Commercial,Missing,99.0,2,16,11.745773772432152,11.799441858281993,12.433387484913194,0.0,9.450773591827353,0.530492662640812,0.46950733735918804,0.502772422364207,0.05065645862876627,0.0,251044.0,50208.8,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,1.5476591751136795,4.7942190635314725
711,NonResidential,Warehouse,98101.0,7,DOWNTOWN,Warehouse,Missing,Missing,81.0,1,104,11.465110325309874,11.946854925495474,11.946854925495474,0.0,0.0,1.0,0.0,0.6177023261841509,0.0,0.0,154330.0,30866.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Low_elec,Zero_steam,Zero_gas,0.6275710542864312,2.2823823856765264
712,NonResidential,Large Office,98006.0,7,DOWNTOWN,Commercial,Education,Parking,,6,98,11.06751297975247,11.446315466470784,11.592161693680858,9.422220731011683,9.590282522853261,0.8642893436186428,0.1357106563813571,0.5917594346159176,0.13507321354335072,0.11417617441914177,108245.0,18040.833,High_elec,Medium_steam,Zero_gas,Medium_elec,Medium_steam,Zero_gas,Low_elec,Extreme_high_steam,Zero_gas,0.5535662930075058,3.9351534228170006
713,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Retail,Commercial,70.0,3,111,11.611602697158974,12.03089153496448,12.03089153496448,6.453624998892692,9.89353822168246,1.0,0.0,0.6575122125580841,0.11796139640176337,0.003776956987966162,167860.0,27976.667,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.43024338324683054,3.8792931808052273
715,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Retail,Missing,86.0,2,106,11.294781892900653,11.631250575899482,11.631250575899482,0.0,9.685393729854024,1.0,0.0,0.7142857142857143,0.14285714285714285,0.0,112560.0,18760.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.5166938807270135,4.593300013417604
716,NonResidential,Retail Store,98104.0,7,DOWNTOWN,Other,Retail,Missing,89.0,1,106,11.122413006714247,11.364483459609952,11.364483459609952,0.0,9.513034202048402,1.0,0.0,0.7849983759454318,0.15699967518908636,0.0,86204.0,14367.333,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Low_gas,0.5303266670989277,4.2487809155265195
717,Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Other,51.0,3,31,11.529133403814438,11.885584972353154,11.885584972353154,9.237079669165805,10.790246481804246,1.0,0.0,0.7001543146089089,0.3344218024497444,0.0707504925667204,145158.0,72579.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,Medium_elec,Zero_steam,Medium_gas,2.658206982706191,4.791317747615575
718,NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,Commercial,Parking,Missing,66.0,2,65,11.615003599504377,11.634231177596929,11.634231177596929,0.0,10.959557617938563,1.0,0.0,0.9809559240362812,0.5093183106575964,0.0,112896.0,56448.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,2.245016135122596,5.0656284023902955
719,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,95.0,2,56,11.508435399697364,11.613801942337991,11.613801942337991,0.0,9.311271090554623,1.0,0.0,0.899993671629917,0.09999728784139296,0.0,110613.0,110613.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.2163289026022985,2.089391872533004
720,NonResidential,Warehouse,98103.0,2,GREATER DUWAMISH,Warehouse,Commercial,Missing,97.0,2,65,11.691857952016171,11.917603596827133,11.917603596827133,0.0,10.318539889280197,1.0,0.0,0.7979196829484725,0.20208031705152754,0.0,149881.0,37470.25,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,2.3574066666359985,4.573266636975083
722,NonResidential,Warehouse,98121.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,12.0,1,65,11.770825935362428,11.494975320767226,11.494975320767226,0.0,0.0,1.0,0.0,1.3176542455711668,0.0,0.0,98220.0,32740.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,2.908761518132775,4.334541868102138
723,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Retail,55.0,3,46,10.698762529141884,11.343571464800565,11.343571464800565,9.421411342056123,10.120170277588102,1.0,0.0,0.5247571665482114,0.29421937929400616,0.1462805022506515,84420.0,84420.0,Low_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,2.8860403541694013,3.0378334495726262
725,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Parking,Missing,,2,55,11.202806899641612,11.202806899641612,11.202806899641612,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73335.0,73335.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,3.9847318552137225,5.054588381624718
727,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Commercial,Retail,,3,88,10.78727575364831,10.948646320470148,10.948646320470148,8.343077871169383,8.361007108226909,1.0,0.0,0.850974048807933,0.07518109571699838,0.07384485547506857,56876.0,28438.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.9923626953656663,3.901972669574645
728,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,16.0,1,85,11.021918808236205,11.021918808236205,11.021918808236205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61200.0,30600.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.657874670920499,5.1908435082428035
729,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,Warehouse,Missing,Missing,87.0,1,29,11.599937675292844,11.625441320020204,11.625441320020204,0.0,0.0,1.0,0.0,0.9748186009936733,0.0,0.0,111908.0,111908.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.0921093447159156,3.559340082758951
730,NonResidential,Other,98134.0,2,GREATER DUWAMISH,Other,Parking,Missing,,2,30,11.092869425057021,11.061076046304535,11.061076046304535,0.0,0.0,1.0,0.0,1.0323046948651875,0.0,0.0,21214.667,31822.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,1.7361915699513764,5.1328529268205045
732,NonResidential,Supermarket / Grocery Store,98117.0,6,NORTHWEST,Retail,Parking,Parking,91.0,2,46,12.036090642330196,11.574453208261433,11.862814436189542,0.0,0.0,0.7494890408062583,0.2505109591937416,1.189195855944746,0.0,0.0,141890.0,141890.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,9.744189317335021,5.685482717484768
734,NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,Commercial,Missing,Missing,5.0,1,15,11.15732137603299,11.17097022411659,11.430554215011817,0.0,0.0,0.7713699344134127,0.22863006558658733,0.7609130000434349,0.0,0.0,92092.0,23023.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,7.133223433185072,3.5432754802551445
735,NonResidential,Warehouse,98199.0,7,MAGNOLIA / QUEEN ANNE,Warehouse,Retail,Commercial,,3,42,10.36037428013116,10.937739082043848,10.937739082043848,8.22040309993373,9.950514257963883,1.0,0.0,0.5613679589043531,0.37259816207184626,0.06603387902380063,0.0,18753.0,Low_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,7.076150328768564,4.476199804691132
738,NonResidential,Other,98105.0,4,NORTHEAST,Other,Parking,Missing,,2,10,11.691665616180485,11.873672108279015,11.873672108279015,0.0,10.080377719332876,1.0,0.0,0.8335947685078674,0.16640523149213254,0.0,143439.0,23906.5,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,5.517897611906839,6.567656474305226
739,NonResidential,Large Office,98103.0,6,LAKE UNION,Commercial,Parking,Recreation,73.0,3,8,11.563685116996018,11.641925355831777,12.21910732380063,8.760139370026627,10.373272407852593,0.5614762391238902,0.43852376087610984,0.5192204241374375,0.15788928206570824,0.03145743573039586,202623.0,50655.75,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,4.923185347860191,4.140910031369422
740,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,Commercial,Missing,Missing,33.0,1,16,11.25383084937036,10.846906951798536,11.25383084937036,0.0,0.0,0.6656905175318112,0.33430948246818876,1.0,0.0,0.0,77174.0,38587.0,Medium_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,5.018403604453065,3.6689318163042404
741,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Other,Parking,57.0,3,18,11.500670680903214,11.612997018694443,11.612997018694443,0.0,9.06357899058078,1.0,0.0,0.8937515833665086,0.07811877963157324,0.0,110524.0,22104.8,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,High_elec,Zero_steam,Zero_gas,2.5557938849160826,3.888140064964814
743,NonResidential,Laboratory,98102.0,3,LAKE UNION,Other,Missing,Missing,,1,17,11.486232352714067,11.486242623186971,11.659179332602307,0.0,0.0,0.841189480595777,0.15881051940422297,0.8411808411376438,0.0,0.0,115748.0,28937.0,High_elec,Zero_Steam,High_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.7616054240889354,7.052539371830329
744,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,88.0,2,16,12.00201455264331,11.965191458356623,12.396180477124561,0.0,11.331715290362238,0.6498645994832042,0.35013540051679587,0.674240826873385,0.3449095607235142,0.0,241875.0,34553.571,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,High_elec,Zero_steam,High_gas,2.7011781003243764,4.234975691961846
745,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,Commercial,Parking,Missing,85.0,2,42,11.397245216905548,11.34108083302775,11.541814139813933,0.0,9.626745420122681,0.8181288254153308,0.1818711745846692,0.8653939570581949,0.14732342368600018,0.0,102930.0,20586.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,2.345020652340732,4.19010918420648
748,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,Commercial,Parking,Retail,,3,114,11.41140202276584,11.250183129042728,11.250183129042728,9.670672381525188,10.41574215482581,1.0,0.0,1.1749444032616754,0.43410973690713067,0.20606557163851066,76893.0,25631.0,Medium_elec,Zero_Steam,Low_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Low_gas,2.00420150217269,5.565018367611075
749,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Parking,Missing,65.0,2,41,11.749174759622889,11.746977303991972,11.918397239722838,0.0,10.082219340479526,0.8424666666666667,0.15753333333333333,0.84432,0.15942,0.0,150000.0,18750.0,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.7127421841737234,4.795211865797184
750,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Missing,Missing,82.0,1,63,12.522207326092039,12.522207326092039,12.522207326092039,0.0,0.0,1.0,0.0,1.0,0.0,0.0,274362.0,39194.571,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Low_elec,Zero_steam,Medium_gas,1.129027472719538,5.002737521969115
751,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Parking,Missing,85.0,2,33,12.507058331185348,12.4750419715498,12.842657411078168,0.0,11.178892251512321,0.6923825799863493,0.3076174200136507,0.7149089158258422,0.18942227818900428,0.0,378002.0,25200.133,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.302902811728865,5.512743027242523
752,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Food Service,Other,83.0,5,53,11.960268010422865,12.037778246540562,12.037778246540562,9.012986392348266,9.243581705755984,1.0,0.0,0.925417110401136,0.06115844278783576,0.04856230031948882,169020.0,15365.455,High_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Medium_elec,Medium_steam,Medium_gas,1.1136994635783095,5.851109929135334
753,NonResidential,Other,98121.0,7,DOWNTOWN,Commercial,Commercial,Missing,98.0,2,35,12.296817876336846,12.970158137314758,12.970158137314758,0.0,12.256813287233358,1.0,0.0,0.5100010479617144,0.49000128084209543,0.0,429405.0,13012.273,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.0357893753560656,7.561548137463526
775,NonResidential,Large Office,98104.0,7,DOWNTOWN,Commercial,Parking,Missing,86.0,2,31,14.334862528902713,14.305819751737545,14.484478256759704,0.0,12.674102453070875,0.8363913903146162,0.16360860968538382,0.8610387148989356,0.16359221809017427,0.0,1952220.0,25687.105,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,0.21160140083741266,6.783959201168626
754,NonResidential,Large Office,98101.0,7,DOWNTOWN,Commercial,Parking,Commercial,90.0,3,35,12.65217733152169,12.59044349254225,12.857136619910024,9.84161214881804,11.348062614163295,0.7659074612466266,0.2340925387533734,0.814679999478508,0.22111260315763398,0.0490176394665137,383515.0,20185.0,High_elec,Zero_Steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,Medium_elec,Zero_steam,Zero_gas,0.9109681680479852,4.715816706075155
755,NonResidential,Medical Office,98101.0,7,DOWNTOWN,Commercial,Parking,Retail,68.0,3,91,12.548239352123355,12.722079821836592,12.80473055924453,9.976738014275721,10.2254985853115,0.920672429616359,0.079327570383641,0.7737611764770536,0.07582968340413372,0.05912885303379184,363934.0,20218.556,High_elec,Medium_steam,Medium_gas,Medium_elec,Medium_steam,Low_gas,Low_elec,Extreme_high_steam,Low_gas,0.8254073798367632,6.368667345498175
756,NonResidential,Retail Store,98101.0,7,DOWNTOWN,Retail,Missing,Missing,80.0,1,87,11.276202631115575,11.276202631115575,11.276202631115575,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78920.0,19730.0,Medium_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,0.6804847135088559,4.70817793606232
757,NonResidential,Large Office,98121.0,7,DOWNTOWN,Commercial,Retail,Missing,93.0,2,37,11.697319871925114,10.691581210405026,11.784051235106292,0.0,9.29228895462335,0.3353819876013207,0.6646180123986793,0.9169227484501651,0.08275699046079471,0.0,131143.0,18734.714,High_elec,Zero_Steam,Medium_gas,Medium_elec,Zero_steam,Low_gas,Medium_elec,Zero_steam,Medium_gas,1.038535951688293,4.7019338544204
